season,bowler,bowl_balls,bowl_runs,bowl_wkts,economy,wkts_per_6,econ_score,wkt_score,bowl_score
2012,JH Kallis,336,410,16,7.321428571428572,0.2857142857142857,0.44642857142857134,0.14285714285714285,29.464285714285708
2012,JP Duminy,78,104,1,8.0,0.07692307692307693,0.3333333333333333,0.038461538461538464,18.58974358974359
2012,JP Faulkner,49,74,3,9.061224489795919,0.36734693877551017,0.15646258503401356,0.18367346938775508,17.006802721088434
2012,K Upadhyay,24,33,0,8.25,0.0,0.2916666666666667,0.0,14.583333333333334
2012,KA Pollard,286,352,18,7.384615384615385,0.37762237762237766,0.43589743589743585,0.18881118881118883,31.235431235431232
2012,KK Cooper,149,187,10,7.530201342281879,0.40268456375838924,0.4116331096196868,0.20134228187919462,30.64876957494407
2012,KMDN Kulasekara,88,96,5,6.545454545454545,0.3409090909090909,0.5757575757575758,0.17045454545454544,37.31060606060606
2012,KP Appanna,107,149,6,8.355140186915888,0.3364485981308411,0.2741433021806854,0.16822429906542055,22.1183800623053
2012,KP Pietersen,40,53,1,7.949999999999999,0.15000000000000002,0.3416666666666668,0.07500000000000001,20.83333333333334
2012,L Balaji,189,169,12,5.365079365079366,0.38095238095238093,0.7724867724867724,0.19047619047619047,48.148148148148145
2012,LJ Wright,12,24,0,12.0,0.0,0.0,0.0,0.0
2012,LR Shukla,12,12,1,6.0,0.5,0.6666666666666666,0.25,45.83333333333333
2012,M Kartik,225,267,4,7.120000000000001,0.10666666666666666,0.4799999999999998,0.05333333333333333,26.666666666666654
2012,M Morkel,389,466,30,7.187660668380463,0.46272493573264784,0.4687232219365895,0.23136246786632392,35.00428449014567
2012,M Muralitharan,245,264,15,6.46530612244898,0.36734693877551017,0.5891156462585033,0.18367346938775508,38.63945578231292
2012,M de Lange,64,108,3,10.125,0.28125,0.0,0.140625,7.03125
2012,MJ Clarke,66,72,3,6.545454545454545,0.2727272727272727,0.5757575757575758,0.13636363636363635,35.60606060606061
2012,MM Patel,288,374,17,7.791666666666667,0.35416666666666663,0.3680555555555555,0.17708333333333331,27.256944444444443
2012,MN Samuels,176,217,9,7.3977272727272725,0.3068181818181818,0.43371212121212127,0.1534090909090909,29.35606060606061
2012,MS Gony,151,217,4,8.62251655629139,0.15894039735099338,0.22958057395143486,0.07947019867549669,15.452538631346577
2012,NLTC Perera,15,27,0,10.8,0.0,0.0,0.0,0.0
2012,P Awana,296,382,18,7.743243243243244,0.3648648648648649,0.376126126126126,0.18243243243243246,27.92792792792792
2012,P Kumar,395,445,12,6.759493670886076,0.18227848101265823,0.540084388185654,0.09113924050632911,31.561181434599156
2012,P Negi,133,153,7,6.902255639097744,0.3157894736842105,0.5162907268170427,0.15789473684210525,33.7092731829574
2012,P Parameswaran,62,89,5,8.612903225806452,0.4838709677419355,0.23118279569892466,0.24193548387096775,23.65591397849462
2012,PJ Sangwan,25,42,1,10.08,0.24,0.0,0.12,6.0
2012,PP Chawla,346,425,18,7.369942196531792,0.31213872832369943,0.4383429672447014,0.15606936416184972,29.720616570327557
2012,PP Ojha,186,222,10,7.161290322580646,0.3225806451612903,0.47311827956989233,0.16129032258064516,31.720430107526877
2012,Pankaj Singh,127,171,7,8.078740157480315,0.3307086614173228,0.32020997375328086,0.1653543307086614,24.278215223097114
2012,R Ashwin,402,439,19,6.55223880597015,0.2835820895522388,0.5746268656716417,0.1417910447761194,35.82089552238805
2012,R Bhatia,323,400,17,7.430340557275542,0.3157894736842105,0.42827657378740963,0.15789473684210525,29.308565531475743
2012,R Sharma,224,305,9,8.169642857142858,0.2410714285714286,0.3050595238095237,0.1205357142857143,21.2797619047619
2012,R Shukla,19,32,0,10.105263157894736,0.0,0.0,0.0,0.0
2012,R Vinay Kumar,346,488,21,8.46242774566474,0.36416184971098264,0.2562620423892099,0.18208092485549132,21.91714836223506
2012,RA Jadeja,216,278,12,7.722222222222221,0.3333333333333333,0.37962962962962976,0.16666666666666666,27.31481481481482
2012,RE van der Merwe,61,60,4,5.9016393442622945,0.39344262295081966,0.6830601092896176,0.19672131147540983,43.98907103825137
2012,RJ Harris,109,136,8,7.486238532110092,0.44036697247706424,0.418960244648318,0.22018348623853212,31.95718654434251
2012,RJ Peterson,48,70,3,8.75,0.375,0.20833333333333334,0.1875,19.791666666666668
2012,RN ten Doeschate,21,24,1,6.857142857142857,0.2857142857142857,0.5238095238095238,0.14285714285714285,33.333333333333336
