file_id,innings,batting_team,phase,wicket_bucket,role,prior_matches,prior_wins,prior_win_rate
1254084,1,Chennai Super Kings,death,0,bat_first,11,6,0.5454545454545454
1254084,2,Mumbai Indians,pp,0,bat_second,23,20,0.8695652173913043
1254084,2,Mumbai Indians,middle,3,bat_second,37,14,0.3783783783783784
1254084,2,Mumbai Indians,death,3,bat_second,28,5,0.17857142857142858
1254086,2,Delhi Capitals,pp,0,bat_second,5,4,0.8
1254086,2,Delhi Capitals,middle,2,bat_second,8,5,0.625
1254086,2,Delhi Capitals,death,1,bat_second,4,4,1.0
1254085,1,Rajasthan Royals,pp,1,bat_first,29,13,0.4482758620689655
1254085,1,Rajasthan Royals,middle,0,bat_first,1,0,
1254085,1,Rajasthan Royals,death,2,bat_first,22,7,0.3181818181818182
1254085,2,Sunrisers Hyderabad,pp,0,bat_second,21,14,0.6666666666666666
1254085,2,Sunrisers Hyderabad,middle,3,bat_second,22,8,0.36363636363636365
1254085,2,Sunrisers Hyderabad,death,3,bat_second,19,2,0.10526315789473684
1254086,1,Punjab Kings,pp,2,bat_first,0,0,
1254086,1,Punjab Kings,middle,2,bat_first,1,0,
1254086,1,Punjab Kings,death,2,bat_first,1,0,
1254104,1,Chennai Super Kings,pp,3,bat_first,9,2,0.2222222222222222
1254104,1,Chennai Super Kings,middle,0,bat_first,7,5,0.7142857142857143
1254104,1,Chennai Super Kings,death,2,bat_first,21,12,0.5714285714285714
1254104,2,Mumbai Indians,pp,3,bat_second,19,6,0.3157894736842105
1254104,2,Mumbai Indians,middle,3,bat_second,38,15,0.39473684210526316
1254104,2,Mumbai Indians,death,2,bat_second,21,12,0.5714285714285714
1254087,1,Royal Challengers Bangalore,pp,2,bat_first,24,9,0.375
1254087,1,Royal Challengers Bangalore,middle,3,bat_first,27,11,0.4074074074074074
1254087,1,Royal Challengers Bangalore,death,3,bat_first,49,15,0.30612244897959184
1254087,2,Kolkata Knight Riders,pp,0,bat_second,18,14,0.7777777777777778
1254087,2,Kolkata Knight Riders,middle,1,bat_second,28,22,0.7857142857142857
1254087,2,Kolkata Knight Riders,death,0,bat_second,31,30,0.967741935483871
1254111,1,Rajasthan Royals,pp,1,bat_first,30,14,0.4666666666666667
1254111,1,Rajasthan Royals,middle,3,bat_first,29,4,0.13793103448275862
1254111,1,Rajasthan Royals,death,3,bat_first,35,15,0.42857142857142855
1254111,2,Punjab Kings,pp,0,bat_second,1,1,
1254111,2,Punjab Kings,middle,2,bat_second,0,0,
1254111,2,Punjab Kings,death,2,bat_second,0,0,
1254105,1,Sunrisers Hyderabad,pp,2,bat_first,9,5,0.5555555555555556
1254105,1,Sunrisers Hyderabad,middle,3,bat_first,17,9,0.5294117647058824
1254105,1,Sunrisers Hyderabad,death,3,bat_first,39,19,0.48717948717948717
1254105,2,Delhi Capitals,pp,1,bat_second,8,5,0.625
1254105,2,Delhi Capitals,middle,1,bat_second,7,5,0.7142857142857143
1254105,2,Delhi Capitals,death,0,bat_second,1,0,
1254096,1,Mumbai Indians,pp,0,bat_first,24,16,0.6666666666666666
1254096,1,Mumbai Indians,middle,3,bat_first,40,25,0.625
1254096,1,Mumbai Indians,death,3,bat_first,58,28,0.4827586206896552
1254096,2,Kolkata Knight Riders,pp,1,bat_second,35,26,0.7428571428571429
1254096,2,Kolkata Knight Riders,middle,2,bat_second,34,20,0.5882352941176471
1254096,2,Kolkata Knight Riders,death,0,bat_second,32,31,0.96875
1254113,1,Royal Challengers Bangalore,pp,0,bat_first,18,11,0.6111111111111112
1254113,1,Royal Challengers Bangalore,middle,1,bat_first,24,8,0.3333333333333333
1254113,1,Royal Challengers Bangalore,death,3,bat_first,50,15,0.3
1254113,2,Chennai Super Kings,pp,0,bat_second,25,21,0.84
1254113,2,Chennai Super Kings,middle,3,bat_second,33,13,0.3939393939393939
1254113,2,Chennai Super Kings,death,1,bat_second,21,14,0.6666666666666666
1254107,2,Sunrisers Hyderabad,pp,2,bat_second,18,8,0.4444444444444444
1254107,2,Sunrisers Hyderabad,middle,3,bat_second,23,8,0.34782608695652173
1254107,2,Sunrisers Hyderabad,death,2,bat_second,13,7,0.5384615384615384
1254107,1,Punjab Kings,pp,2,bat_first,1,0,
1254107,1,Punjab Kings,middle,3,bat_first,3,1,0.3333333333333333
1254107,1,Punjab Kings,death,2,bat_first,2,0,
1254097,1,Delhi Capitals,pp,2,bat_first,7,3,0.42857142857142855
1254097,1,Delhi Capitals,middle,2,bat_first,7,4,0.5714285714285714
1254097,1,Delhi Capitals,death,2,bat_first,5,2,0.4
1254097,2,Rajasthan Royals,pp,3,bat_second,17,7,0.4117647058823529
1254097,2,Rajasthan Royals,middle,2,bat_second,31,21,0.6774193548387096
1254097,2,Rajasthan Royals,death,1,bat_second,18,12,0.6666666666666666
1254108,1,Royal Challengers Bangalore,pp,1,bat_first,43,20,0.46511627906976744
1254108,1,Royal Challengers Bangalore,middle,1,bat_first,25,8,0.32
1254108,1,Royal Challengers Bangalore,death,3,bat_first,51,15,0.29411764705882354
1254108,2,Mumbai Indians,pp,0,bat_second,24,21,0.875
1254108,2,Mumbai Indians,middle,3,bat_second,39,15,0.38461538461538464
1254108,2,Mumbai Indians,death,3,bat_second,29,6,0.20689655172413793
1254098,1,Kolkata Knight Riders,pp,2,bat_first,24,12,0.5
1254098,1,Kolkata Knight Riders,middle,2,bat_first,24,9,0.375
1254098,1,Kolkata Knight Riders,death,2,bat_first,24,12,0.5
1254098,2,Chennai Super Kings,pp,0,bat_second,26,22,0.8461538461538461
1254098,2,Chennai Super Kings,middle,3,bat_second,34,14,0.4117647058823529
1254098,2,Chennai Super Kings,death,3,bat_second,23,6,0.2608695652173913
1254100,2,Sunrisers Hyderabad,pp,1,bat_second,16,10,0.625
1254100,2,Sunrisers Hyderabad,middle,2,bat_second,17,10,0.5882352941176471
1254100,2,Sunrisers Hyderabad,death,0,bat_second,16,16,1.0
1254100,1,Rajasthan Royals,pp,1,bat_first,31,15,0.4838709677419355
1254100,1,Rajasthan Royals,middle,2,bat_first,29,17,0.5862068965517241
1254100,1,Rajasthan Royals,death,2,bat_first,23,8,0.34782608695652173
1254099,2,Mumbai Indians,pp,2,bat_second,17,8,0.47058823529411764
1254099,2,Mumbai Indians,middle,1,bat_second,20,16,0.8
1254099,2,Mumbai Indians,death,1,bat_second,20,16,0.8
1254092,1,Delhi Capitals,pp,1,bat_first,4,2,0.5
1254092,1,Delhi Capitals,middle,3,bat_first,5,1,0.2
1254092,1,Delhi Capitals,death,3,bat_first,10,4,0.4
1254092,2,Kolkata Knight Riders,pp,2,bat_second,32,15,0.46875
1254092,2,Kolkata Knight Riders,middle,3,bat_second,31,9,0.2903225806451613
1254092,2,Kolkata Knight Riders,death,2,bat_second,16,8,0.5
1254099,1,Punjab Kings,pp,1,bat_first,4,2,0.5
1254099,1,Punjab Kings,middle,3,bat_first,4,2,0.5
1254099,1,Punjab Kings,death,2,bat_first,3,1,0.3333333333333333
1254103,1,Rajasthan Royals,pp,0,bat_first,22,11,0.5
1254103,1,Rajasthan Royals,middle,3,bat_first,30,5,0.16666666666666666
1254103,1,Rajasthan Royals,death,3,bat_first,36,16,0.4444444444444444
1254103,2,Royal Challengers Bangalore,pp,1,bat_second,35,18,0.5142857142857142
1254103,2,Royal Challengers Bangalore,middle,1,bat_second,19,18,0.9473684210526315
1254103,2,Royal Challengers Bangalore,death,1,bat_second,19,11,0.5789473684210527
1254091,2,Chennai Super Kings,pp,0,bat_second,27,23,0.8518518518518519
1254091,2,Chennai Super Kings,middle,2,bat_second,22,15,0.6818181818181818
1254091,2,Chennai Super Kings,death,2,bat_second,20,14,0.7
1254091,1,Sunrisers Hyderabad,pp,1,bat_first,30,11,0.36666666666666664
1254091,1,Sunrisers Hyderabad,middle,3,bat_first,18,9,0.5
1254091,1,Sunrisers Hyderabad,death,3,bat_first,40,19,0.475
1254102,1,Kolkata Knight Riders,pp,1,bat_first,36,16,0.4444444444444444
1254102,1,Kolkata Knight Riders,middle,2,bat_first,25,9,0.36
1254102,1,Kolkata Knight Riders,death,3,bat_first,49,18,0.3673469387755102
1254102,2,Punjab Kings,pp,0,bat_second,2,1,
1254102,2,Punjab Kings,middle,2,bat_second,1,0,
1254102,2,Punjab Kings,death,3,bat_second,0,0,
1254089,2,Rajasthan Royals,pp,1,bat_second,29,21,0.7241379310344828
1254089,2,Rajasthan Royals,middle,1,bat_second,18,15,0.8333333333333334
1254089,2,Rajasthan Royals,death,1,bat_second,19,12,0.631578947368421
1254112,1,Mumbai Indians,pp,1,bat_first,42,31,0.7380952380952381
1254112,1,Mumbai Indians,middle,3,bat_first,41,25,0.6097560975609756
1254112,1,Mumbai Indians,death,3,bat_first,59,28,0.4745762711864407
1254089,1,Chennai Super Kings,pp,0,bat_first,24,17,0.7083333333333334
1254089,1,Chennai Super Kings,middle,3,bat_first,28,14,0.5
1254089,1,Chennai Super Kings,death,1,bat_first,33,20,0.6060606060606061
1254112,2,Delhi Capitals,pp,3,bat_second,1,0,
1254112,2,Delhi Capitals,middle,3,bat_second,5,1,0.2
1254112,2,Delhi Capitals,death,0,bat_second,2,1,
1254109,1,Sunrisers Hyderabad,pp,2,bat_first,10,5,0.5
1254109,1,Sunrisers Hyderabad,middle,3,bat_first,19,9,0.47368421052631576
1254109,1,Sunrisers Hyderabad,death,3,bat_first,41,19,0.4634146341463415
1254090,1,Royal Challengers Bangalore,pp,0,bat_first,19,11,0.5789473684210527
1254090,1,Royal Challengers Bangalore,middle,3,bat_first,28,11,0.39285714285714285
1254090,1,Royal Challengers Bangalore,death,3,bat_first,52,16,0.3076923076923077
1254090,2,Punjab Kings,pp,0,bat_second,3,2,0.6666666666666666
1254090,2,Punjab Kings,middle,2,bat_second,2,1,
1254090,2,Punjab Kings,death,3,bat_second,1,1,
1254109,2,Kolkata Knight Riders,pp,1,bat_second,36,27,0.75
1254109,2,Kolkata Knight Riders,middle,1,bat_second,29,23,0.7931034482758621
1254109,2,Kolkata Knight Riders,death,2,bat_second,17,9,0.5294117647058824
1254110,2,Delhi Capitals,pp,2,bat_second,7,3,0.42857142857142855
1254110,2,Delhi Capitals,middle,3,bat_second,6,2,0.3333333333333333
1254110,2,Delhi Capitals,death,1,bat_second,5,5,1.0
1254110,1,Chennai Super Kings,pp,2,bat_first,27,14,0.5185185185185185
1254110,1,Chennai Super Kings,middle,2,bat_first,38,21,0.5526315789473685
1254110,1,Chennai Super Kings,death,1,bat_first,34,20,0.5882352941176471
1254093,2,Mumbai Indians,pp,2,bat_second,18,9,0.5
1254093,2,Mumbai Indians,middle,0,bat_second,10,9,0.9
1254093,2,Mumbai Indians,death,0,bat_second,25,24,0.96
1254093,1,Rajasthan Royals,pp,2,bat_first,13,3,0.23076923076923078
1254093,1,Rajasthan Royals,middle,3,bat_first,31,5,0.16129032258064516
1254093,1,Rajasthan Royals,death,3,bat_first,37,16,0.43243243243243246
1254095,2,Royal Challengers Bangalore,pp,2,bat_second,27,12,0.4444444444444444
1254095,2,Royal Challengers Bangalore,middle,2,bat_second,24,12,0.5
1254095,2,Royal Challengers Bangalore,death,2,bat_second,21,8,0.38095238095238093
1254095,1,Sunrisers Hyderabad,pp,1,bat_first,31,11,0.3548387096774194
1254095,1,Sunrisers Hyderabad,middle,3,bat_first,20,9,0.45
1254095,1,Sunrisers Hyderabad,death,3,bat_first,42,19,0.4523809523809524
1254106,2,Rajasthan Royals,pp,3,bat_second,18,7,0.3888888888888889
1254106,2,Rajasthan Royals,middle,3,bat_second,38,12,0.3157894736842105
1254106,2,Rajasthan Royals,death,2,bat_second,16,5,0.3125
1254106,1,Kolkata Knight Riders,pp,0,bat_first,18,10,0.5555555555555556
1254106,1,Kolkata Knight Riders,middle,2,bat_first,26,9,0.34615384615384615
1254106,1,Kolkata Knight Riders,death,2,bat_first,25,12,0.48
1254094,2,Punjab Kings,pp,2,bat_second,0,0,
1254094,2,Punjab Kings,middle,2,bat_second,3,1,0.3333333333333333
1254094,2,Punjab Kings,death,0,bat_second,1,1,
1254094,1,Chennai Super Kings,pp,2,bat_first,28,14,0.5
1254094,1,Chennai Super Kings,middle,3,bat_first,29,14,0.4827586206896552
1254094,1,Chennai Super Kings,death,1,bat_first,35,20,0.5714285714285714
1254088,2,Sunrisers Hyderabad,pp,1,bat_second,17,11,0.6470588235294118
1254088,2,Sunrisers Hyderabad,middle,3,bat_second,24,8,0.3333333333333333
1254088,2,Sunrisers Hyderabad,death,3,bat_second,20,2,0.1
1254101,2,Royal Challengers Bangalore,pp,2,bat_second,28,12,0.42857142857142855
1254101,2,Royal Challengers Bangalore,middle,1,bat_second,20,19,0.95
1254101,2,Royal Challengers Bangalore,death,0,bat_second,34,29,0.8529411764705882
1254101,1,Delhi Capitals,pp,0,bat_first,4,3,0.75
1254101,1,Delhi Capitals,middle,3,bat_first,6,1,0.16666666666666666
1254101,1,Delhi Capitals,death,2,bat_first,6,3,0.5
1254088,1,Mumbai Indians,pp,1,bat_first,43,31,0.7209302325581395
1254088,1,Mumbai Indians,middle,3,bat_first,42,25,0.5952380952380952
1254088,1,Mumbai Indians,death,3,bat_first,60,28,0.4666666666666667
1254114,1,Delhi Capitals,pp,2,bat_first,8,4,0.5
1254114,1,Delhi Capitals,middle,2,bat_first,8,5,0.625
1254114,1,Delhi Capitals,death,1,bat_first,4,3,0.75
1254114,2,Chennai Super Kings,pp,1,bat_second,28,19,0.6785714285714286
1254114,2,Chennai Super Kings,middle,3,bat_second,35,15,0.42857142857142855
1254114,2,Chennai Super Kings,death,2,bat_second,21,15,0.7142857142857143
1254115,1,Royal Challengers Bangalore,pp,1,bat_first,44,21,0.4772727272727273
1254115,1,Royal Challengers Bangalore,middle,3,bat_first,29,12,0.41379310344827586
1254115,1,Royal Challengers Bangalore,death,3,bat_first,53,17,0.32075471698113206
1254115,2,Kolkata Knight Riders,pp,1,bat_second,37,28,0.7567567567567568
1254115,2,Kolkata Knight Riders,middle,3,bat_second,32,10,0.3125
1254115,2,Kolkata Knight Riders,death,2,bat_second,18,10,0.5555555555555556
1254116,1,Delhi Capitals,pp,1,bat_first,5,2,0.4
1254116,1,Delhi Capitals,middle,2,bat_first,9,5,0.5555555555555556
1254116,1,Delhi Capitals,death,2,bat_first,7,3,0.42857142857142855
1254116,2,Kolkata Knight Riders,pp,0,bat_second,19,15,0.7894736842105263
1254116,2,Kolkata Knight Riders,middle,1,bat_second,30,24,0.8
1254116,2,Kolkata Knight Riders,death,3,bat_second,36,8,0.2222222222222222
1254117,1,Chennai Super Kings,pp,0,bat_first,25,17,0.68
1254117,1,Chennai Super Kings,middle,2,bat_first,39,21,0.5384615384615384
1254117,1,Chennai Super Kings,death,1,bat_first,36,20,0.5555555555555556
1254117,2,Kolkata Knight Riders,pp,0,bat_second,20,16,0.8
1254117,2,Kolkata Knight Riders,middle,3,bat_second,33,11,0.3333333333333333
1254117,2,Kolkata Knight Riders,death,3,bat_second,37,9,0.24324324324324326
1304047,1,Chennai Super Kings,pp,2,bat_first,29,14,0.4827586206896552
1304047,1,Chennai Super Kings,middle,3,bat_first,30,14,0.4666666666666667
1304047,1,Chennai Super Kings,death,0,bat_first,12,6,0.5
1304047,2,Kolkata Knight Riders,pp,0,bat_second,21,16,0.7619047619047619
1304047,2,Kolkata Knight Riders,middle,3,bat_second,34,11,0.3235294117647059
1304047,2,Kolkata Knight Riders,death,1,bat_second,20,14,0.7
1304049,1,Royal Challengers Bangalore,pp,0,bat_first,20,12,0.6
1304049,1,Royal Challengers Bangalore,middle,1,bat_first,26,9,0.34615384615384615
1304049,1,Royal Challengers Bangalore,death,1,bat_first,14,7,0.5
1304049,2,Punjab Kings,pp,0,bat_second,4,2,0.5
1304049,2,Punjab Kings,middle,3,bat_second,0,0,
1304049,2,Punjab Kings,death,0,bat_second,2,2,
1304048,1,Mumbai Indians,pp,0,bat_first,25,16,0.64
1304048,1,Mumbai Indians,middle,3,bat_first,43,26,0.6046511627906976
1304048,1,Mumbai Indians,death,2,bat_first,27,12,0.4444444444444444
1304048,2,Delhi Capitals,pp,3,bat_second,2,1,
1304048,2,Delhi Capitals,middle,3,bat_second,7,3,0.42857142857142855
1304048,2,Delhi Capitals,death,0,bat_second,3,2,0.6666666666666666
1304050,1,Lucknow Super Giants,pp,3,bat_first,0,0,
1304050,1,Lucknow Super Giants,middle,0,bat_first,0,0,
1304050,1,Lucknow Super Giants,death,2,bat_first,0,0,
1304050,2,Gujarat Titans,pp,2,bat_second,0,0,
1304050,2,Gujarat Titans,middle,2,bat_second,0,0,
1304050,2,Gujarat Titans,death,1,bat_second,0,0,
1304051,1,Rajasthan Royals,pp,0,bat_first,23,11,0.4782608695652174
1304051,1,Rajasthan Royals,middle,3,bat_first,32,5,0.15625
1304051,1,Rajasthan Royals,death,3,bat_first,38,16,0.42105263157894735
1304051,2,Sunrisers Hyderabad,pp,3,bat_second,5,0,0.0
1304051,2,Sunrisers Hyderabad,middle,2,bat_second,18,11,0.6111111111111112
1304051,2,Sunrisers Hyderabad,death,2,bat_second,14,7,0.5
1304052,1,Kolkata Knight Riders,pp,3,bat_first,18,2,0.1111111111111111
1304052,1,Kolkata Knight Riders,middle,3,bat_first,40,14,0.35
1304052,1,Kolkata Knight Riders,death,1,bat_first,16,8,0.5
1304052,2,Royal Challengers Bangalore,pp,3,bat_second,21,6,0.2857142857142857
1304052,2,Royal Challengers Bangalore,middle,1,bat_second,21,20,0.9523809523809523
1304052,2,Royal Challengers Bangalore,death,3,bat_second,30,5,0.16666666666666666
1304053,1,Chennai Super Kings,pp,1,bat_first,38,22,0.5789473684210527
1304053,1,Chennai Super Kings,middle,2,bat_first,40,22,0.55
1304053,1,Chennai Super Kings,death,3,bat_first,32,17,0.53125
1304053,2,Lucknow Super Giants,pp,0,bat_second,0,0,
1304053,2,Lucknow Super Giants,middle,3,bat_second,0,0,
1304053,2,Lucknow Super Giants,death,1,bat_second,0,0,
1304054,1,Punjab Kings,pp,3,bat_first,1,0,
1304054,1,Punjab Kings,middle,3,bat_first,5,2,0.4
1304054,1,Punjab Kings,death,2,bat_first,4,1,0.25
1304054,2,Kolkata Knight Riders,pp,2,bat_second,33,16,0.48484848484848486
1304054,2,Kolkata Knight Riders,middle,2,bat_second,35,21,0.6
1304054,2,Kolkata Knight Riders,death,0,bat_second,33,32,0.9696969696969697
1304055,2,Mumbai Indians,pp,2,bat_second,19,10,0.5263157894736842
1304055,2,Mumbai Indians,middle,2,bat_second,27,18,0.6666666666666666
1304055,2,Mumbai Indians,death,3,bat_second,30,6,0.2
1304056,1,Gujarat Titans,pp,1,bat_first,0,0,
1304056,1,Gujarat Titans,middle,2,bat_first,0,0,
1304056,1,Gujarat Titans,death,3,bat_first,0,0,
1304056,2,Delhi Capitals,pp,3,bat_second,3,2,0.6666666666666666
1304056,2,Delhi Capitals,middle,3,bat_second,8,4,0.5
1304056,2,Delhi Capitals,death,3,bat_second,10,3,0.3
1304055,1,Rajasthan Royals,pp,2,bat_first,14,3,0.21428571428571427
1304055,1,Rajasthan Royals,middle,1,bat_first,14,7,0.5
1304055,1,Rajasthan Royals,death,3,bat_first,39,17,0.4358974358974359
1304057,1,Punjab Kings,pp,2,bat_first,2,1,
1304057,1,Punjab Kings,middle,3,bat_first,6,2,0.3333333333333333
1304057,1,Punjab Kings,death,3,bat_first,4,1,0.25
1304057,2,Chennai Super Kings,pp,3,bat_second,11,3,0.2727272727272727
1304057,2,Chennai Super Kings,middle,3,bat_second,36,16,0.4444444444444444
1304057,2,Chennai Super Kings,death,3,bat_second,24,7,0.2916666666666667
1304058,2,Sunrisers Hyderabad,pp,2,bat_second,19,8,0.42105263157894735
1304058,2,Sunrisers Hyderabad,middle,2,bat_second,19,11,0.5789473684210527
1304058,2,Sunrisers Hyderabad,death,3,bat_second,21,2,0.09523809523809523
1304058,1,Lucknow Super Giants,pp,3,bat_first,1,0,
1304058,1,Lucknow Super Giants,middle,0,bat_first,1,0,
1304058,1,Lucknow Super Giants,death,3,bat_first,0,0,
1304059,1,Rajasthan Royals,pp,1,bat_first,32,15,0.46875
1304059,1,Rajasthan Royals,middle,2,bat_first,30,17,0.5666666666666667
1304059,1,Rajasthan Royals,death,0,bat_first,2,1,
1304059,2,Royal Challengers Bangalore,pp,0,bat_second,21,17,0.8095238095238095
1304059,2,Royal Challengers Bangalore,middle,3,bat_second,45,10,0.2222222222222222
1304059,2,Royal Challengers Bangalore,death,1,bat_second,20,12,0.6
1304060,1,Mumbai Indians,pp,1,bat_first,44,32,0.7272727272727273
1304060,1,Mumbai Indians,middle,2,bat_first,44,23,0.5227272727272727
1304060,1,Mumbai Indians,death,1,bat_first,19,17,0.8947368421052632
1304060,2,Kolkata Knight Riders,pp,2,bat_second,34,17,0.5
1304060,2,Kolkata Knight Riders,middle,3,bat_second,35,12,0.34285714285714286
1304060,2,Kolkata Knight Riders,death,0,bat_second,34,33,0.9705882352941176
1304061,1,Delhi Capitals,pp,0,bat_first,5,3,0.6
1304061,1,Delhi Capitals,middle,3,bat_first,7,1,0.14285714285714285
1304061,1,Delhi Capitals,death,0,bat_first,0,0,
1304061,2,Lucknow Super Giants,pp,0,bat_second,1,1,
1304061,2,Lucknow Super Giants,middle,2,bat_second,0,0,
1304061,2,Lucknow Super Giants,death,2,bat_second,0,0,
1304062,1,Punjab Kings,pp,2,bat_first,3,2,0.6666666666666666
1304062,1,Punjab Kings,middle,3,bat_first,7,3,0.42857142857142855
1304062,1,Punjab Kings,death,3,bat_first,5,2,0.4
1304062,2,Gujarat Titans,pp,1,bat_second,0,0,
1304062,2,Gujarat Titans,middle,1,bat_second,0,0,
1304062,2,Gujarat Titans,death,2,bat_second,0,0,
1304064,1,Mumbai Indians,pp,0,bat_first,26,16,0.6153846153846154
1304064,1,Mumbai Indians,middle,3,bat_first,44,26,0.5909090909090909
1304064,1,Mumbai Indians,death,0,bat_first,11,7,0.6363636363636364
1304063,2,Sunrisers Hyderabad,pp,0,bat_second,22,14,0.6363636363636364
1304063,2,Sunrisers Hyderabad,middle,1,bat_second,13,6,0.46153846153846156
1304063,2,Sunrisers Hyderabad,death,1,bat_second,12,7,0.5833333333333334
1304063,1,Chennai Super Kings,pp,2,bat_first,30,14,0.4666666666666667
1304063,1,Chennai Super Kings,middle,2,bat_first,41,22,0.5365853658536586
1304063,1,Chennai Super Kings,death,3,bat_first,33,17,0.5151515151515151
1304064,2,Royal Challengers Bangalore,pp,0,bat_second,22,18,0.8181818181818182
1304064,2,Royal Challengers Bangalore,middle,1,bat_second,22,21,0.9545454545454546
1304064,2,Royal Challengers Bangalore,death,2,bat_second,22,8,0.36363636363636365
1304066,2,Lucknow Super Giants,pp,3,bat_second,0,0,
1304066,2,Lucknow Super Giants,middle,2,bat_second,1,1,
1304066,2,Lucknow Super Giants,death,3,bat_second,0,0,
1304066,1,Rajasthan Royals,pp,1,bat_first,33,15,0.45454545454545453
1304066,1,Rajasthan Royals,middle,3,bat_first,33,6,0.18181818181818182
1304066,1,Rajasthan Royals,death,2,bat_first,24,8,0.3333333333333333
1304065,2,Kolkata Knight Riders,pp,2,bat_second,35,18,0.5142857142857142
1304065,2,Kolkata Knight Riders,middle,3,bat_second,36,13,0.3611111111111111
1304065,2,Kolkata Knight Riders,death,3,bat_second,38,9,0.23684210526315788
1304065,1,Delhi Capitals,pp,0,bat_first,6,3,0.5
1304065,1,Delhi Capitals,middle,3,bat_first,8,1,0.125
1304065,1,Delhi Capitals,death,2,bat_first,8,3,0.375
1304067,2,Sunrisers Hyderabad,pp,0,bat_second,23,15,0.6521739130434783
1304067,2,Sunrisers Hyderabad,middle,2,bat_second,20,11,0.55
1304067,2,Sunrisers Hyderabad,death,1,bat_second,13,8,0.6153846153846154
1304067,1,Gujarat Titans,pp,2,bat_first,0,0,
1304067,1,Gujarat Titans,middle,2,bat_first,1,1,
1304067,1,Gujarat Titans,death,3,bat_first,1,1,
1304068,2,Royal Challengers Bangalore,pp,3,bat_second,22,7,0.3181818181818182
1304068,2,Royal Challengers Bangalore,middle,3,bat_second,46,11,0.2391304347826087
1304068,2,Royal Challengers Bangalore,death,3,bat_second,31,6,0.1935483870967742
1304068,1,Chennai Super Kings,pp,1,bat_first,39,22,0.5641025641025641
1304068,1,Chennai Super Kings,middle,1,bat_first,25,15,0.6
1304068,1,Chennai Super Kings,death,2,bat_first,22,13,0.5909090909090909
1304069,1,Punjab Kings,pp,0,bat_first,1,0,
1304069,1,Punjab Kings,middle,3,bat_first,8,3,0.375
1304069,1,Punjab Kings,death,2,bat_first,5,1,0.2
1304069,2,Mumbai Indians,pp,2,bat_second,20,10,0.5
1304069,2,Mumbai Indians,middle,2,bat_second,28,18,0.6428571428571429
1304069,2,Mumbai Indians,death,3,bat_second,31,6,0.1935483870967742
1304070,1,Gujarat Titans,pp,2,bat_first,1,0,
1304070,1,Gujarat Titans,middle,1,bat_first,0,0,
1304070,1,Gujarat Titans,death,1,bat_first,0,0,
1304070,2,Rajasthan Royals,pp,3,bat_second,19,7,0.3684210526315789
1304070,2,Rajasthan Royals,middle,3,bat_second,39,12,0.3076923076923077
1304070,2,Rajasthan Royals,death,3,bat_second,31,10,0.3225806451612903
1304071,1,Kolkata Knight Riders,pp,3,bat_first,19,2,0.10526315789473684
1304071,1,Kolkata Knight Riders,middle,2,bat_first,27,10,0.37037037037037035
1304071,1,Kolkata Knight Riders,death,3,bat_first,50,18,0.36
1304071,2,Sunrisers Hyderabad,pp,2,bat_second,20,8,0.4
1304071,2,Sunrisers Hyderabad,middle,1,bat_second,14,7,0.5
1304071,2,Sunrisers Hyderabad,death,0,bat_second,17,17,1.0
1304072,1,Lucknow Super Giants,pp,1,bat_first,0,0,
1304072,1,Lucknow Super Giants,middle,1,bat_first,0,0,
1304072,1,Lucknow Super Giants,death,2,bat_first,1,0,
1304072,2,Mumbai Indians,pp,2,bat_second,21,10,0.47619047619047616
1304072,2,Mumbai Indians,middle,2,bat_second,29,18,0.6206896551724138
1304072,2,Mumbai Indians,death,3,bat_second,32,6,0.1875
1304073,1,Royal Challengers Bangalore,pp,2,bat_first,25,9,0.36
1304073,1,Royal Challengers Bangalore,middle,3,bat_first,30,12,0.4
1304073,1,Royal Challengers Bangalore,death,0,bat_first,14,10,0.7142857142857143
1304073,2,Delhi Capitals,pp,1,bat_second,9,6,0.6666666666666666
1304073,2,Delhi Capitals,middle,3,bat_second,9,4,0.4444444444444444
1304073,2,Delhi Capitals,death,2,bat_second,6,5,0.8333333333333334
1304074,1,Punjab Kings,pp,2,bat_first,4,2,0.5
1304074,1,Punjab Kings,middle,2,bat_first,2,0,
1304074,1,Punjab Kings,death,3,bat_first,6,2,0.3333333333333333
1304074,2,Sunrisers Hyderabad,pp,1,bat_second,18,11,0.6111111111111112
1304074,2,Sunrisers Hyderabad,middle,2,bat_second,21,12,0.5714285714285714
1304074,2,Sunrisers Hyderabad,death,0,bat_second,18,18,1.0
1304075,1,Chennai Super Kings,pp,2,bat_first,31,14,0.45161290322580644
1304075,1,Chennai Super Kings,middle,1,bat_first,26,16,0.6153846153846154
1304075,1,Chennai Super Kings,death,2,bat_first,23,14,0.6086956521739131
1304075,2,Gujarat Titans,pp,3,bat_second,0,0,
1304075,2,Gujarat Titans,middle,2,bat_second,1,1,
1304075,2,Gujarat Titans,death,2,bat_second,1,1,
1304076,2,Kolkata Knight Riders,pp,1,bat_second,38,29,0.7631578947368421
1304076,2,Kolkata Knight Riders,middle,3,bat_second,37,13,0.35135135135135137
1304076,2,Kolkata Knight Riders,death,3,bat_second,39,9,0.23076923076923078
1304076,1,Rajasthan Royals,pp,0,bat_first,24,12,0.5
1304076,1,Rajasthan Royals,middle,1,bat_first,15,8,0.5333333333333333
1304076,1,Rajasthan Royals,death,3,bat_first,40,18,0.45
